crashUnitID,crashID,vehicleID,damageID,crashDate,unitNumber,unitType,numPassengers,vehicleMake,vehicleModel,licencePlateState,vehicleYear,vehicleDefect,vehicleType,vehicleUse,travelDirection,maneuver,occupantCount
1587530,9ebe5450fc4cbe2843f066ec3b910182cd0b5bd9e06509ce0102f7814e1d5d0a696eea44bde687f027adbd826aefa25dfb911639c885be3cab395ea9b92bf245,1510527,690,05/31/2023 09:00:00 AM,1,DRIVER,,BUICK,VERANO,IL,2015,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1587531,9ebe5450fc4cbe2843f066ec3b910182cd0b5bd9e06509ce0102f7814e1d5d0a696eea44bde687f027adbd826aefa25dfb911639c885be3cab395ea9b92bf245,1510533,690,05/31/2023 09:00:00 AM,2,PARKED,,TOYOTA,COROLLA,IL,2015,NONE,PASSENGER,PERSONAL,W,PARKED,0
1587901,0ca02f21847b0eb296d44c12757740954699221b08bfa0b6121a415d95a60164956495f3806accb56ff299487e77205a57bdde02374156910bd7ebaa21291e1a,1510857,929,05/31/2023 04:00:00 PM,1,DRIVER,,CHEVROLET,OTHER (EXPLAIN IN NARRATIVE),IL,2018,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1587902,0ca02f21847b0eb296d44c12757740954699221b08bfa0b6121a415d95a60164956495f3806accb56ff299487e77205a57bdde02374156910bd7ebaa21291e1a,1510860,929,05/31/2023 04:00:00 PM,2,DRIVER,,KIA,FORTE,WI,,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1589049,a25b2776213a62cda26c29ec6fdde34e5c1c184f2b97b04238fb1ece3ebd2f81514f3926f821dfeb29685ee476115fb62c4d2a75d180fd1ae3e0923aa4dd0685,1511964,611,06/02/2023 12:45:00 PM,1,DRIVER,,TOYOTA,RAV4,IL,2004,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,BACKING,1
1589050,a25b2776213a62cda26c29ec6fdde34e5c1c184f2b97b04238fb1ece3ebd2f81514f3926f821dfeb29685ee476115fb62c4d2a75d180fd1ae3e0923aa4dd0685,1512009,611,06/02/2023 12:45:00 PM,2,PARKED,1,KIA,OPTIMA / K5,IL,2022,UNKNOWN,PASSENGER,PERSONAL,N,PARKED,1
1590359,49aa775728342aeb6104955cc08473ee442adc3c48143fb695bf2ea88d98917f5777fe5ca81839a2007d796a83f64ea140fa04cbed2dbefea41da602cefa964b,1513227,835,06/03/2023 10:01:00 PM,1,DRIVER,4,CHEVROLET,MALIBU,IL,2020,UNKNOWN,PASSENGER,PERSONAL,W,SKIDDING/CONTROL LOSS,5
1590360,49aa775728342aeb6104955cc08473ee442adc3c48143fb695bf2ea88d98917f5777fe5ca81839a2007d796a83f64ea140fa04cbed2dbefea41da602cefa964b,1513228,835,06/03/2023 10:01:00 PM,2,PARKED,,CHEVROLET,TRAIL BLAZER,IL,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,PARKED,0
1590361,49aa775728342aeb6104955cc08473ee442adc3c48143fb695bf2ea88d98917f5777fe5ca81839a2007d796a83f64ea140fa04cbed2dbefea41da602cefa964b,1513229,835,06/03/2023 10:01:00 PM,3,PARKED,,NISSAN,MAXIMA,IL,2016,UNKNOWN,PASSENGER,PERSONAL,W,PARKED,0
1590362,49aa775728342aeb6104955cc08473ee442adc3c48143fb695bf2ea88d98917f5777fe5ca81839a2007d796a83f64ea140fa04cbed2dbefea41da602cefa964b,1513230,835,06/03/2023 10:01:00 PM,4,PARKED,,TOYOTA,CAMRY,IL,2013,UNKNOWN,PASSENGER,PERSONAL,E,PARKED,0
1593088,bfa2c42386816469de65765b2ca6b830bb6428714f2bb12f01941ae219becee17adaf42689c8feceefc730d324b214ccfb0d6a999ee28e81172dbabd50763eab,1515876,882,06/07/2023 07:30:00 PM,1,DRIVER,,SUZUKI,MOTORCYCLE,IL,,UNKNOWN,MOTORCYCLE (OVER 150CC),PERSONAL,S,STRAIGHT AHEAD,1
1593089,bfa2c42386816469de65765b2ca6b830bb6428714f2bb12f01941ae219becee17adaf42689c8feceefc730d324b214ccfb0d6a999ee28e81172dbabd50763eab,1515879,882,06/07/2023 07:30:00 PM,2,DRIVER,,CADILLAC,FLEETWOOD,IL,1990,UNKNOWN,PASSENGER,PERSONAL,N,TURNING LEFT,1
1593595,299aafcfdd290b08d9d3a963ee9e186c559a0bdd1295c88b9f0d24eae3ca25c22d65bec1bded746102ecf0f7827011ec37fbb8961b3d38a3d5a5833891cf9059,1516363,677,06/08/2023 02:00:00 PM,1,DRIVER,1,CHEVROLET,AVEO,IL,2008,UNKNOWN,PASSENGER,PERSONAL,N,PASSING/OVERTAKING,2
1593596,299aafcfdd290b08d9d3a963ee9e186c559a0bdd1295c88b9f0d24eae3ca25c22d65bec1bded746102ecf0f7827011ec37fbb8961b3d38a3d5a5833891cf9059,1516379,677,06/08/2023 02:00:00 PM,2,DRIVER,2,NISSAN,ALTIMA,IL,2020,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,3
1593597,299aafcfdd290b08d9d3a963ee9e186c559a0bdd1295c88b9f0d24eae3ca25c22d65bec1bded746102ecf0f7827011ec37fbb8961b3d38a3d5a5833891cf9059,1516392,677,06/08/2023 02:00:00 PM,3,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),XX,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,N,STRAIGHT AHEAD,1
1594063,8d1fec6528f5abab38586f3fa2171175b2c9a82c85ee457ac74bb4ac539fb6c849714fae09ee9083d27d1a7e7001fb10f0d3f72b7faadb51f1ad1195131050a4,1516800,688,06/09/2023 11:47:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,PICKUP,UNKNOWN/NA,S,PASSING/OVERTAKING,1
1594064,8d1fec6528f5abab38586f3fa2171175b2c9a82c85ee457ac74bb4ac539fb6c849714fae09ee9083d27d1a7e7001fb10f0d3f72b7faadb51f1ad1195131050a4,1516807,688,06/09/2023 11:47:00 AM,2,DRIVER,1,NISSAN,OTHER (EXPLAIN IN NARRATIVE),IL,2013,NONE,PASSENGER,PERSONAL,S,TURNING RIGHT,2
1595256,e0dca30add5a96b50fec8b299807c3da756d5ed8f6f4d4890568de68de0eaf7a412f774bab5a31fa0dfda9d507434f23e35469269577b7e3145482ac7ec73dcb,1517960,685,06/10/2023 11:46:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,PASSENGER,PERSONAL,S,OTHER,1
1595257,e0dca30add5a96b50fec8b299807c3da756d5ed8f6f4d4890568de68de0eaf7a412f774bab5a31fa0dfda9d507434f23e35469269577b7e3145482ac7ec73dcb,,685,06/10/2023 11:46:00 PM,2,BICYCLE,,,,,,,,,,,
1595712,f3c9ba3575b3af60386a7496e2171eaecbc7de96fa9bd17f4f3d0b91dd59ea7910eedae7452b59ecf76e661b74865d0627f657c37e18df8752954058b3c13331,1518387,567,06/11/2023 05:00:00 PM,1,DRIVER,,TOYOTA,CAMRY,IL,2007,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1595713,f3c9ba3575b3af60386a7496e2171eaecbc7de96fa9bd17f4f3d0b91dd59ea7910eedae7452b59ecf76e661b74865d0627f657c37e18df8752954058b3c13331,1518388,567,06/11/2023 05:00:00 PM,2,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1595943,4029f8cdd0d0d48c7f23ddc89d9424dda9badcc22e0611772a2f7d93715bb96b44f7de92d7272691ffbbbe1b79b1bf59722574dcd5f315ad515fde20b8b5941e,1518627,703,06/12/2023 07:40:00 AM,1,DRIVER,1,MERCURY,MILAN,IL,2007,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,2
1595944,4029f8cdd0d0d48c7f23ddc89d9424dda9badcc22e0611772a2f7d93715bb96b44f7de92d7272691ffbbbe1b79b1bf59722574dcd5f315ad515fde20b8b5941e,1518631,703,06/12/2023 07:40:00 AM,2,DRIVER,,BMW,OTHER (EXPLAIN IN NARRATIVE),IL,2021,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1597704,5f4afeffd44c45f537f7763b1be1d712a5504dc33daaaea6d7b411de9f37a96186160682b3dd9db01d392b299a95de8f019d9d21a582bba7a856373fe3ed1303,1520292,948,06/14/2023 03:00:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1597705,5f4afeffd44c45f537f7763b1be1d712a5504dc33daaaea6d7b411de9f37a96186160682b3dd9db01d392b299a95de8f019d9d21a582bba7a856373fe3ed1303,1520295,948,06/14/2023 03:00:00 AM,2,PARKED,,KIA,FORTE,IL,2021,UNKNOWN,PASSENGER,NOT IN USE,UNKNOWN,PARKED,0
1597723,ecfa3b46bde128fa3472bdd0d69f80f16df4b715c3b6556009ee3d9f7449a9719cf85b3c42287f12ef4e82d2191c9aa263e8f43e2584c99b8a9d275839921221,1520314,738,06/10/2023 03:30:00 PM,1,DRIVER,,TOYOTA,OTHER (EXPLAIN IN NARRATIVE),IL,2017,UNKNOWN,PASSENGER,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1597724,ecfa3b46bde128fa3472bdd0d69f80f16df4b715c3b6556009ee3d9f7449a9719cf85b3c42287f12ef4e82d2191c9aa263e8f43e2584c99b8a9d275839921221,1520337,738,06/10/2023 03:30:00 PM,2,DRIVER,,NISSAN,OTHER (EXPLAIN IN NARRATIVE),FL,2021,NONE,PASSENGER,PERSONAL,S,SLOW/STOP IN TRAFFIC,1
1597758,fa4ca26b8c31a319853dfc09717aed18129e278a7b80885cee7a9471d5f6cce4fdd4d97972f18087550c822cfadcf60552740353381667f17a738a022800251b,1520339,520,06/14/2023 02:15:00 PM,1,DRIVER,,TOYOTA,PRIUS,IL,2016,UNKNOWN,PASSENGER,PERSONAL,E,STARTING IN TRAFFIC,1
1597759,fa4ca26b8c31a319853dfc09717aed18129e278a7b80885cee7a9471d5f6cce4fdd4d97972f18087550c822cfadcf60552740353381667f17a738a022800251b,1520348,520,06/14/2023 02:15:00 PM,2,DRIVER,,DODGE,RAM 1500 PU,IL,2019,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1597760,fa4ca26b8c31a319853dfc09717aed18129e278a7b80885cee7a9471d5f6cce4fdd4d97972f18087550c822cfadcf60552740353381667f17a738a022800251b,1520356,520,06/14/2023 02:15:00 PM,3,PARKED,,RIVIAN,R1S,IL,2022,UNKNOWN,PASSENGER,PERSONAL,E,PARKED,0
1598011,2bb4ea2b77770d113fc7ddf49a122e2a48f4f94f620d349f481b5a2be8f56356ce756ece5478e72cff81f6ed247b5002de6df03f28a163f59def161adcb29b08,1520592,501,06/14/2023 09:00:00 PM,1,DRIVER,,CHEVROLET,BLAZER,IL,2021,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1598012,2bb4ea2b77770d113fc7ddf49a122e2a48f4f94f620d349f481b5a2be8f56356ce756ece5478e72cff81f6ed247b5002de6df03f28a163f59def161adcb29b08,1520594,501,06/14/2023 09:00:00 PM,2,DRIVER,1,TESLA,MODEL 3,IL,2020,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,2
1599191,d45b9e51bd975a1ba0b40c4e332f2f87c4b81d04daa29e8fe1d9fb0078f83e6f2e7295eaa249448be6bac3688e123c700682b208d9da55d8423cd33cf91877c1,1521719,556,06/16/2023 04:00:00 PM,1,DRIVER,,KIA,SORENTO,IL,2011,UNKNOWN,PASSENGER,PERSONAL,W,CHANGING LANES,1
1599192,d45b9e51bd975a1ba0b40c4e332f2f87c4b81d04daa29e8fe1d9fb0078f83e6f2e7295eaa249448be6bac3688e123c700682b208d9da55d8423cd33cf91877c1,1521724,556,06/16/2023 04:00:00 PM,2,DRIVER,,FORD,FUSION,IL,2017,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1599881,0f8761cbda6fe524b88186f9ef0367cdc5cb5d230bbf35d497cd52031fff23377ac3236a6a71b14dd688c935bd5b1b2f0400787e2dc45c7cc5e24fcdbce4694c,1522364,534,06/17/2023 06:10:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1599882,0f8761cbda6fe524b88186f9ef0367cdc5cb5d230bbf35d497cd52031fff23377ac3236a6a71b14dd688c935bd5b1b2f0400787e2dc45c7cc5e24fcdbce4694c,1522360,534,06/17/2023 06:10:00 PM,2,DRIVER,,MAZDA,MAZDA2,IL,2012,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1599906,4ffdda0a153eab13368f34b109bcf52bab85e0c3433c9cc9b206cbc7cf45db6ae704a1bfaf8b25b66124cf2252dccf4fbc4b562a6827c045644519b3e667a6c9,1522390,858,06/17/2023 06:12:00 PM,1,DRIVER,,MERCEDES-BENZ,CLA,IL,2017,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1599907,4ffdda0a153eab13368f34b109bcf52bab85e0c3433c9cc9b206cbc7cf45db6ae704a1bfaf8b25b66124cf2252dccf4fbc4b562a6827c045644519b3e667a6c9,1522400,858,06/17/2023 06:12:00 PM,2,DRIVER,1,CADILLAC,OTHER (EXPLAIN IN NARRATIVE),IL,2014,UNKNOWN,PASSENGER,PERSONAL,N,TURNING LEFT,2
1600198,0fe2508a46def55f9c45131d795dbeb4cf96bf97ea0bee7958b1f5f967f60d5b22a36225d491be9aa13dd77fb0e02bed7365faecc43447d37fc9a1ccb9c2625f,1522676,758,06/17/2023 12:44:00 PM,1,DRIVER,2,MITSUBISHI,OUTLANDER,IL,2011,NONE,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,W,TURNING RIGHT,3
1600199,0fe2508a46def55f9c45131d795dbeb4cf96bf97ea0bee7958b1f5f967f60d5b22a36225d491be9aa13dd77fb0e02bed7365faecc43447d37fc9a1ccb9c2625f,1522670,758,06/17/2023 12:44:00 PM,2,DRIVER,2,FORD,FUSION,IL,2019,NONE,PASSENGER,UNKNOWN/NA,E,STRAIGHT AHEAD,3
1600507,e6b5b7b8347783cb0956cdd7f9189811bb01404d54aac5dec7a2f5996567982c5d5315d8fc7bf47eedf294397b367c708dbb6fbc470f4bae9fe1500dbca93441,1522966,824,06/18/2023 05:24:00 PM,1,DRIVER,1,CHEVROLET,LUMINA,IL,1999,NONE,PASSENGER,PERSONAL,W,TURNING LEFT,2
1600508,e6b5b7b8347783cb0956cdd7f9189811bb01404d54aac5dec7a2f5996567982c5d5315d8fc7bf47eedf294397b367c708dbb6fbc470f4bae9fe1500dbca93441,1522971,824,06/18/2023 05:24:00 PM,2,DRIVER,,CHEVROLET,MALIBU,IL,2015,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1600750,f487a8874809b391f7a81554a5a6dc40821add0f0ad29097a653c78d4633062aa411edcd2691b7bab59de8fb60a4c1ef623f9ab3558c3b81a92ba36bdda40a54,1523197,793,06/19/2023 03:40:00 AM,1,DRIVER,,HYUNDAI,SONATA,IL,2017,UNKNOWN,PASSENGER,UNKNOWN/NA,W,STRAIGHT AHEAD,1
1600751,f487a8874809b391f7a81554a5a6dc40821add0f0ad29097a653c78d4633062aa411edcd2691b7bab59de8fb60a4c1ef623f9ab3558c3b81a92ba36bdda40a54,1523200,793,06/19/2023 03:40:00 AM,2,DRIVER,1,KIA,RIO / K2,IL,2019,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,2
1601205,d45b9e51bd975a1ba0b40c4e332f2f87c4b81d04daa29e8fe1d9fb0078f83e6f2e7295eaa249448be6bac3688e123c700682b208d9da55d8423cd33cf91877c1,1523630,556,06/16/2023 04:00:00 PM,1,DRIVER,,KIA,SORENTO,IL,2011,UNKNOWN,PASSENGER,PERSONAL,W,CHANGING LANES,1
1601206,d45b9e51bd975a1ba0b40c4e332f2f87c4b81d04daa29e8fe1d9fb0078f83e6f2e7295eaa249448be6bac3688e123c700682b208d9da55d8423cd33cf91877c1,1523631,556,06/16/2023 04:00:00 PM,2,DRIVER,,FORD,FUSION,IL,2017,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1601307,13aafbd29aad41708bc1a8b67c3c8a9430f65df8ce857d88946cf7b28f494b0f618b514f64541c71e2246bcc729be92c6343a02a1918f47c0ed36bae00f8397a,1523732,810,06/19/2023 08:20:00 PM,1,DRIVER,,FORD,FUSION,IL,2017,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1601308,13aafbd29aad41708bc1a8b67c3c8a9430f65df8ce857d88946cf7b28f494b0f618b514f64541c71e2246bcc729be92c6343a02a1918f47c0ed36bae00f8397a,1523729,810,06/19/2023 08:20:00 PM,2,DRIVER,2,GENERAL MOTORS CORPORATION (GMC),TERRAIN,MI,2017,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,SLOW/STOP IN TRAFFIC,3
1601715,a905774ac584597d87d6ea0a613205470b9a37e242fb5e661941f25d3fb8f39ae9f885e54c989430499898fbf7c42036653ebc2b714a234907e3c7b240f8d3a1,1524113,918,06/20/2023 02:30:00 PM,1,DRIVER,,FREIGHTLINER CORPORATION,FREIGHTLINER CORP.,IL,2005,UNKNOWN,TRUCK - SINGLE UNIT,OTHER,E,MERGING,1
1601716,a905774ac584597d87d6ea0a613205470b9a37e242fb5e661941f25d3fb8f39ae9f885e54c989430499898fbf7c42036653ebc2b714a234907e3c7b240f8d3a1,1524131,918,06/20/2023 02:30:00 PM,2,DRIVER,,TOYOTA,4RUNNER,NC,2021,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,STRAIGHT AHEAD,1
1601922,4f1c3b2404915d09c2c11ae3a2d38a1afcf4c5e617b3022241b85ce1e173179d5837dfbf444bf28637d87fc93871a359e12d1269f348fef193b77c1b700aa333,1524310,507,06/20/2023 06:40:00 PM,1,DRIVER,,CHEVROLET,IMPALA,IL,2007,OTHER,UNKNOWN/NA,UNKNOWN/NA,E,STRAIGHT AHEAD,1
1601923,4f1c3b2404915d09c2c11ae3a2d38a1afcf4c5e617b3022241b85ce1e173179d5837dfbf444bf28637d87fc93871a359e12d1269f348fef193b77c1b700aa333,1524314,507,06/20/2023 06:40:00 PM,2,PARKED,,DODGE,CARAVAN,IN,2013,OTHER,PASSENGER,OTHER,NE,PARKED,0
1602151,3a9199a6d8c7616c1529c782198876b2f7adf35746579de467273e4090f74ae7c57d209d010da92c7e736d949510370e8ebe9c3793ea9ecc5bb91d580a881c30,,642,06/21/2023 08:19:00 AM,1,BICYCLE,,,,,,,,,,,
1602152,3a9199a6d8c7616c1529c782198876b2f7adf35746579de467273e4090f74ae7c57d209d010da92c7e736d949510370e8ebe9c3793ea9ecc5bb91d580a881c30,1524531,642,06/21/2023 08:19:00 AM,2,DRIVER,,NEW FLYER,XCELSIOR XE40,IL,2008,NONE,BUS OVER 15 PASS.,CTA,N,STRAIGHT AHEAD,1
1602198,295041e28dd4db71523c138d38c8505c3e3493ef5108b6c0d7231f96668658973d5594047ac604f85360458c76c052ce8940af1594f3c5626680b955264b566e,1524561,992,06/20/2023 06:35:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,E,STRAIGHT AHEAD,1
1602199,295041e28dd4db71523c138d38c8505c3e3493ef5108b6c0d7231f96668658973d5594047ac604f85360458c76c052ce8940af1594f3c5626680b955264b566e,1524576,992,06/20/2023 06:35:00 PM,2,DRIVER,,TOYOTA,CAMRY,IL,2012,UNKNOWN,PASSENGER,OTHER,E,SLOW/STOP IN TRAFFIC,1
1602328,8f76a70289d9bb72a082973c83970f72b62886983db3af75da5553651c298dc2721d1112a26928019293b4356b04570859d981fca3bfefa7bbaac78b461e823c,1524682,900,06/07/2023 02:00:00 PM,1,DRIVER,,GENERAL MOTORS CORPORATION (GMC),ACADIA,IL,,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,CHANGING LANES,1
1602329,8f76a70289d9bb72a082973c83970f72b62886983db3af75da5553651c298dc2721d1112a26928019293b4356b04570859d981fca3bfefa7bbaac78b461e823c,1524688,900,06/07/2023 02:00:00 PM,2,DRIVER,,CHEVROLET,MALIBU,IL,,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1602913,fce5ef5861f9f979db3deca1773509a8530617da8fb66119a15c279e522e75dc7058c782f164b4a965850b8382f34210713366459680a23d2f2407bd0c02536a,1525256,838,06/22/2023 01:15:00 PM,1,DRIVER,,TOYOTA,SIENNA,IL,2019,NONE,VAN/MINI-VAN,PERSONAL,SE,STARTING IN TRAFFIC,1
1602914,fce5ef5861f9f979db3deca1773509a8530617da8fb66119a15c279e522e75dc7058c782f164b4a965850b8382f34210713366459680a23d2f2407bd0c02536a,,838,06/22/2023 01:15:00 PM,2,PEDESTRIAN,,,,,,,,,,,
1603893,915d6e8771c06bb84bda38e81291e953c595553bc9274b72368683b41282b5df57860e4e68b833140c43bda1391575a1778faa4120b9cee7c47ebc3dd0eb8a18,1526225,698,06/23/2023 04:30:00 PM,1,DRIVER,,KIA,OPTIMA / K5,IL,2014,NONE,PASSENGER,PERSONAL,E,BACKING,1
1603894,915d6e8771c06bb84bda38e81291e953c595553bc9274b72368683b41282b5df57860e4e68b833140c43bda1391575a1778faa4120b9cee7c47ebc3dd0eb8a18,1526229,698,06/23/2023 04:30:00 PM,2,DRIVER,,CHEVROLET,BLAZER,IL,2019,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1604374,c6cec9d5de0bd21573cc1e4699e170ba659fe09261a81b91dd067d24da2619399b440c65b742e8420bba1040244619ce664533d1b7d9cc1d47ef68463fb606fb,1526642,726,06/24/2023 09:08:00 AM,1,DRIVER,,TOYOTA,COROLLA,IL,2011,NONE,PASSENGER,PERSONAL,N,BACKING,1
1604375,c6cec9d5de0bd21573cc1e4699e170ba659fe09261a81b91dd067d24da2619399b440c65b742e8420bba1040244619ce664533d1b7d9cc1d47ef68463fb606fb,1526649,726,06/24/2023 09:08:00 AM,2,DRIVER,,CHEVROLET,SUBURBAN,IL,2022,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,STRAIGHT AHEAD,1
1604424,39efd1dabb0414252974bac69a779aa93d04ed881953cab89c19f9f0721395592ab76e91b2e58a4151d2847662ecc14b81ac52bf70827a15551c27b6bbb8aa1e,1526689,745,06/24/2023 10:00:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1604425,39efd1dabb0414252974bac69a779aa93d04ed881953cab89c19f9f0721395592ab76e91b2e58a4151d2847662ecc14b81ac52bf70827a15551c27b6bbb8aa1e,1526693,745,06/24/2023 10:00:00 AM,2,PARKED,,FORD,EXPLORER,IL,2017,NONE,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,UNKNOWN,PARKED,0
1604932,22b0300ea9ff18709b16940accb60a5e33115681d2ee674f970dca503569545a81abe551d80dda35a437a97974107cb5d0df3aa3a27ff7b6c262e006d9453970,1527192,540,06/25/2023 01:15:00 AM,1,DRIVER,,HONDA,CIVIC,IL,2002,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1604933,22b0300ea9ff18709b16940accb60a5e33115681d2ee674f970dca503569545a81abe551d80dda35a437a97974107cb5d0df3aa3a27ff7b6c262e006d9453970,1527195,540,06/25/2023 01:15:00 AM,2,DRIVER,1,CHEVROLET,EQUINOX,IL,2019,NONE,PASSENGER,RIDESHARE SERVICE,S,SLOW/STOP IN TRAFFIC,2
1606337,f487a8874809b391f7a81554a5a6dc40821add0f0ad29097a653c78d4633062aa411edcd2691b7bab59de8fb60a4c1ef623f9ab3558c3b81a92ba36bdda40a54,1528543,793,06/19/2023 03:40:00 AM,1,DRIVER,,HYUNDAI,SONATA,IL,2017,UNKNOWN,PASSENGER,UNKNOWN/NA,W,STRAIGHT AHEAD,1
1606338,f487a8874809b391f7a81554a5a6dc40821add0f0ad29097a653c78d4633062aa411edcd2691b7bab59de8fb60a4c1ef623f9ab3558c3b81a92ba36bdda40a54,1528544,793,06/19/2023 03:40:00 AM,2,DRIVER,1,KIA,RIO / K2,IL,2019,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,2
1606556,301cbec37674f896e2f646d323ae5fa8b66450788e8d254301069bffc01149b087f944cc729f83b5aea00a941cebfc73a321d5f66bce6e0ed1e41943f8df1057,1528747,592,06/27/2023 11:47:00 AM,1,DRIVER,,KIA,FORTE,IL,2017,UNKNOWN,PASSENGER,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1606557,301cbec37674f896e2f646d323ae5fa8b66450788e8d254301069bffc01149b087f944cc729f83b5aea00a941cebfc73a321d5f66bce6e0ed1e41943f8df1057,1528760,592,06/27/2023 11:47:00 AM,2,DRIVER,2,DODGE,RAM 1500 PU,IL,2018,NONE,PICKUP,PERSONAL,S,STRAIGHT AHEAD,3
1606654,26a778161c5324b6ccb0822ffd4c7960e86caa0f197072eecf122a2daac4d64cf1bf39063927ddbb57091f324f9e835c3776ba45e9a78cd0ae36ff9ca7e90090,1528834,761,06/26/2023 03:57:00 PM,1,DRIVER,,DODGE,DURANGO,IL,2020,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,STRAIGHT AHEAD,1
1606758,a7ec1a3b0cd3056f6bb6a6bf0220dec3ad34213ddaa56273158c5f0d021b6992a3838a581240d81edd845b8997ffdba88f68804ca3148b41072c29ef772cd2e5,1528943,673,06/27/2023 05:00:00 PM,1,DRIVER,,AUDI,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,PASSENGER,UNKNOWN/NA,N,STRAIGHT AHEAD,1
1606759,a7ec1a3b0cd3056f6bb6a6bf0220dec3ad34213ddaa56273158c5f0d021b6992a3838a581240d81edd845b8997ffdba88f68804ca3148b41072c29ef772cd2e5,1528947,673,06/27/2023 05:00:00 PM,2,DRIVER,1,NISSAN,SENTRA,IL,2008,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,2
1608037,c08319d0dd6fc4d6728e7161a9b21498e1e1a2a8995ef796fedaed65a6d0de985878fb0d78ed3e17d36754d5d5cfe39479afe0000911973a8171481d29a1648e,1530175,998,06/29/2023 06:33:00 PM,1,DRIVER,,SUBARU,ASCENT,IL,2022,NONE,PASSENGER,PERSONAL,W,PASSING/OVERTAKING,1
1608038,c08319d0dd6fc4d6728e7161a9b21498e1e1a2a8995ef796fedaed65a6d0de985878fb0d78ed3e17d36754d5d5cfe39479afe0000911973a8171481d29a1648e,1530188,998,06/29/2023 06:33:00 PM,2,DRIVER,1,TOYOTA,RAV4,IL,2013,NONE,PASSENGER,PERSONAL,W,SLOW/STOP IN TRAFFIC,2
1608843,ddcd98e2c59344843948d37c6d66110ac9be4b47423b6be0a5807bf3f41bc62eaec4ae6a9754a4a6b9539e560174ea8474607ab32c3ee8c9da7b126ad3891377,1530953,893,06/30/2023 09:00:00 AM,1,DRIVER,,UNKNOWN,MOTORIZED,,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,N,UNKNOWN/NA,1
